id1,id2,pano1,pano2,winner
1198,948,csmx62W8Ba3ARzSFCZ2N1w,uUjibhoMZV1GqrYu8IMI_Q,none
1255,93,l2Epk6q4tuyKq1EoeNJqOQ,Woa2H5Q_pmS8-OGyqLFwTA,none
1384,11,J4IAKOqqZ1sRZbhCxVOPfg,2n5KEoQVeWb2DiA_DAb0gw,none
1253,301,kj4ZGxjgZ20kSDfOTESA7Q,pMKjvtqLGPis2V05VkIngw,none
1445,1143,fx_FVTs6Np4xBIZRju--gQ,Us_lDApaqsJ3Tin2CIh9gA,left
882,1409,jEb35uV2VzHfRM8xfoUoMA,StjmKCH_CVEgE6lstUfCpA,none
515,1189,at16_h7SqamcLSjfOsIaDw,bLBcZUPUEDxwYPXf_u6oHw,none
1108,150,OkeprekgwW4cE5mi5Weg7w,x66NgjW6ucWl4n9aDdkdvQ,none
770,708,OnLtHIRnRfhZ6okHY7eBtA,9iDM30D2B8O9vaQpCVhz1g,none
297,514,ogtPyJvfHLe7kAtNqjaTmg,ad1R5jO1qw-9JdoLcLX5Mg,none
328,1274,yfQSLMSKosg7HgcxllT61Q,nfGwTnOBklqvqggEvmL-lQ,none
686,922,31p_TOutdFx7yEwQ22CnYw,p_VvQZuY60MBXyJWL80weA,left
855,1104,cyDJbaRMXk-0_TcEGY1RWg,NlOq8IwYo6dwxtzx7qgA9g,right
83,441,Q6duiJDRcIqeDwmyEKsXFg,O88KDLw-2MoW3C8LR_yzqQ,right
1484,116,x_b3iJOyKLUdmAGNxhYp_Q,gBv3ty2qR29iwacFGdsfZw,none
1234,517,hnRMGDcBBJCHi1QJ9aX2Vg,bGbBRUbfNYLbjpTvfrKKfw,right
541,203,dz-Sv5mqs8MZeXNcXx24bQ,HsKIY7QK1dL_WCwizCpLVg,none
1044,957,AmpXQK2K91N1_op301wZcg,we7rLDbFttiEtoGzXSF6nw,right
622,963,tHOT0LmsvqCJxEVZjmk8Hg,xBpT7jcyi8hNk7kK9nlL7w,right
921,959,pO5TP4KOR3A1qqjCyVgVNQ,x1_jtYzCxs29Xa7SoGI0Ag,right
561,1080,gpsOQCw-nGEd_XNnhBuvhw,ICb9TcWRiisSmuRpGHVx7w,none
724,481,DHxMji3Qqknhdi4zj3yvBQ,WdUeA_JaVOGLpbfiWp_kWQ,right
310,1438,ssEsj-dN-e3Q645C-weedw,dz3kIx_TxFlS2_RhoKE_yw,left
35,35,7DHReL1K_32k0xAFtO75Yg,7DHReL1K_32k0xAFtO75Yg,none
569,688,i8hTR8mXM3ieCIoUWke2uQ,435fPDm5YbbTz_yOpeadyg,left
671,878,0nkjeEhb_ic9pq2gkkTicQ,i9g6106ggjO334SkKovvMg,none
1291,1203,rC4ITZTfnmZSu93OR0zRIw,dsBeVC8nOQFbMswT8Ck_cg,right
120,871,i6aqw7gMHUGqeybSzA8Jzg,gt7dzxV_ise6GvjqP6j5hg,none
183,357,9I0YM5nDr7Bb6NMKtbMhxg,4e8TxAOPuivhAcnlXlFC6g,none
722,542,D4J4zPe6hIK4D0mKOOU3KQ,e--9PaOdZKpr3sSxWDhVqQ,right
1372,715,CaREZ-1OpnuEQoSv4nXZDQ,Bof-Oz03SYhmkvpwcLls6A,right
193,145,DfTB5zzPrBYrT-lotrpuIg,u3opw2H6J-eLBKVUfT4CUQ,none
514,285,ad1R5jO1qw-9JdoLcLX5Mg,jIRCdFhTLwN_3YIJumnkGQ,right
211,1376,KfhzD5m9uaZnGiwzPLO9zw,EJqKzRL3VIBIYUiSTRyy0g,none
1117,619,Pc-GK1364qqqkv0e-JZiHA,sr7QZhO_jfbTwzf9V6dK0Q,right
1166,1404,Y_PxV2KHut-iU6Hmj0wWtg,QaYj_PyzzBwlfL7xGTbW4A,right
165,719,2tnbuv7whFXeee0PuXvYvg,Ce_ngDGsEH-PAfg1Z1Qfew,none
225,1378,PcdE5bqyRRSDYdVr8RNuXg,GirYMKEksiiPXE69F7jj_g,none
1108,1209,OkeprekgwW4cE5mi5Weg7w,exYVj5v20BNzWabh_mOHEQ,none
108,231,d3C3n-RieIwLj9yTwOqi7w,RmzUyZBU4IOnAyGl1izt7w,none
617,276,sCtJWz-vsd6n3eet0fKCOA,f9xXpFomdanlNvI0Dx2lYA,left
1326,152,y6yHmcD-dEX6UhaVxCQvAA,zH5X8KNrEBFqkxT61EVM6g,none
320,1226,wWi7zKLQ2oLPYos09RZ6Dw,hBlDSc5iX6QlY34eato99g,left
667,1095,-s3by9-UES28DwokORCdeQ,LSBlxtAVvUCTLzGJP4ugGg,left
1104,660,NlOq8IwYo6dwxtzx7qgA9g,zLTgdinDyD9OSLOwBYntoQ,none
127,394,mzsGkDcnGVPYAb9YYXoARw,E5PdhN5-7uSERxhUyHZn5w,right
983,643,1IjveNu6wQ7H80ghWiLK5A,wS5btxnvfZNld3VzV2zuQw,left
1253,8,kj4ZGxjgZ20kSDfOTESA7Q,1nadTRjgl0d-divfyVwitA,none
746,1391,IEwYK-gu_WkaUZmY4c7o5w,L1KDzhxhmX1oYyHK5VSw5A,left
154,1319,zjVuLQGa4Mu9527vX-EGWw,wgBZ40YvDYXbq5VXvE_GfA,right
681,1484,27d-mSLXfd3Umk7CzNyB5w,x_b3iJOyKLUdmAGNxhYp_Q,left
693,927,5VJTNId-ZqzyRXx45RGgLg,qdJS9jcPlCDDj1MbJ244Ig,right
551,568,f-KiM3eomdfSvdLG5YCr9A,i0YPo0TdsxX9yrjq2oqxGg,none
1300,131,tDh8gqYotF-rRId0X_JSVg,o47qWUs-PhRtAY2FKBOYPA,right
30,649,62U2NkltaUt4TXq4YKLOIA,xD7PkIJ47kRW4mqwFMkgpA,left
880,264,j0wYivkh9kh8DdSqwodW-Q,bLWVNVEotvfGIM1kZn7t7w,none
540,65,dxX99a68A36kRB4zedYeIQ,IdYKoqQN_rrg2vZymTI5BA,right
1423,1094,ZwU4-SSQVL1t-XLOMNzIZA,L6t2ronSWd28z0gHhHLX1A,none
872,992,guulS1ZywXmE43QtR8zC6Q,2t-A8TDBOY9YagHqdOZ9ew,none
1207,1082,ejsXOFr697FGySgPZnXZlA,IhmsDVyUfc7uYAQ07nJ0Jw,none
421,30,KCmfeYKVYOFwSNBzbgZmJg,62U2NkltaUt4TXq4YKLOIA,right
744,927,HqroRQtwFHwufF1AKAh0JQ,qdJS9jcPlCDDj1MbJ244Ig,none
818,485,WmkL8BMSEX3zsQxeiaQ6Ug,XUFgwxue3H1EoQPNQkz4-A,none
1290,584,r8k_NqkGlx7BWJNN9Q2fKg,ksHzDKBTJybVSp4JXNIH5w,none
1456,449,lf-H2bVSDPT4edDvpfvmrg,PoIvYCW5IqQhQGSSZTtqcg,left
378,749,9ekeGAa5aZOTwqb_oGc5ew,Idxk4PKHNPJeYsQDSuq1vw,right
985,246,1_4P4imCAKWvnoGIUtkinw,Yan-AtikT9_7yCcminC0ww,right
1369,1311,C174Jx4m_KYeR0bkddRRpg,vO24oAIuV-vR3v2TDbqFBA,right
755,1378,Lbl3utnBsJnPduUt8VmQ-Q,GirYMKEksiiPXE69F7jj_g,none
290,949,luDBdO_sCb3xhN2yBNZN2w,uY0svh_teiPNCpzV-gHfjQ,none
1444,187,fZ-1UTf61BP1qhK4ma31Ag,AmnBtPlNz0K3c-E5v9Z3Nw,left
504,298,Zyza9jynG1iaW7_DahLrCg,oiMCiNay0d9dVO2nHMpqKw,left
722,112,D4J4zPe6hIK4D0mKOOU3KQ,egEWJ85cFJ1aQv6tm8uZCQ,left
1021,1158,7HTUl1zqjyXwXkBQ0D2rQg,XCmEiTpZrIl-V6j1KsEz9A,right
590,359,mAXze2ppoSQx_SX0aAFpow,4fXnzwUsSlGKOiS1Q2pfeg,right
492,571,Y9O0sVniqPfciql38MKMCg,iupp5sWalvBdH-HkPl9JxA,right
816,882,WgT62qXAPe9h3-MpeX_kSg,jEb35uV2VzHfRM8xfoUoMA,left
298,704,oiMCiNay0d9dVO2nHMpqKw,8NY8o8mqfuh1m5HPZy5vPw,none
422,891,KJB2vJgbJO4e4x2Sh-mKTA,ke6nGtDj7P9QQ42Mpc3-eg,left
578,391,k6SZlQAYwqlUQpS0qSORWQ,D0pdl_Zadd_kAntSY1gWRA,left
1168,94,YujUEnF8WmmOgdRunZXLVg,XD5qhFF0_6KxeyIwQZI9fw,right
666,338,-nCU_JqqmjPx9Tk99Kksww,0_2jOj27ub7-TPGdm1dTAA,right
727,703,EeYudrzdh66AEWqEpV9glQ,7vdYPJimZAZG_ojbdhcZ5Q,right
569,1412,i8hTR8mXM3ieCIoUWke2uQ,VXv95FAchYjUNb4kr9oY3A,left
884,478,jg5sJW5ZSmUwuCcHvBt4ZQ,VfjJ4-XL_JESpjS45vuMPA,left
1388,1085,JaKYPbSjIreL43M8CFleBA,KX4V7vTisWx1Udk68CBGUg,left
445,784,PAYd9GNbtTSpY2oeM6tWvg,RuhsBQygu_gRdh0Wb16X9A,right
657,58,z0ph9gBkITBLXEJfOh9GwA,Fng63xQE2jwJL4aicM4VgQ,left
849,1382,bq75oO2ABlKYmfQVCNVu0Q,IgHS9NsH-drMo4oub-wB5w,left
1040,460,AA1tttJV4hf0vS6PsSFWRg,RsJOCW21_4Sb5vjCjYed3Q,left
1269,95,n8wUBTiENan8SrD8AZfdew,YlgAyBiNbgPy2BVh2IzllA,left
1122,1263,QaWd8eDoXZNird-JxN-__Q,mRYFBeitwRXWyKQ4Q_lwtw,left
572,575,iyU0B-aXuLvuprbqzlB4UQ,jAb9oc3Ix4UsgSQRGbWtwg,left
315,928,vQprtxUmC2DRratdnNCFCw,qjDHy4lkCddhyaCwuOFvtg,right
1374,602,D-aqvUa7Z8_AXy9y59VsXg,oXkURnTNOIF8aPjJ4uS2vA,left
809,1454,W09trlwkqWumq2uHDhMUWg,kTSErmUWfX0TzFawSWS0TQ,none
1035,970,9Mfketq3WiTFbngqBGfo_g,zbNWrzB3S8Jr3aok_D19wg,left
486,1332,XVa61ZKkEKErpf7H_V952Q,z5_asthWjUHMwUQrpPX2jQ,right
158,766,0WTQVa9kF2YJN_yZ_WvOLQ,OZwM1hv9ApGiwT6znc7JvA,left
253,614,_IxpCmbUT06358d6JHW-jQ,rSY6iYVq-t6Dvr7M4xyM7A,left
1302,500,tllZbFcDQxpfANqUEkGlPg,ZTSKjVmOvKWnSbJf2c7sUQ,right
809,929,W09trlwkqWumq2uHDhMUWg,rGQMVl-nqGjcxFSj3qmJzA,right
326,1430,yK3wqHKnvJkfRmWNV2gkyg,c7xrEFSDt6yOmgzSkKtVzw,left
616,182,rwY_-dQvqsSH0jFYGswCJg,8YNfAIHynkbD7WWqQmy0bw,right
1279,1089,oqgGfy8Vp4NpHnJ8PnUeXQ,Kk47GKabXaT70g1nJKejjw,right
671,1455,0nkjeEhb_ic9pq2gkkTicQ,lSY7FAQuQHx-7uonZIZ-qQ,right
983,497,1IjveNu6wQ7H80ghWiLK5A,Z4GM-BQ8zc2Z8e1zsjIGWQ,left
375,2,9Q_VmMlIywrA_0CRv-5xVQ,-pve_wyZiZnv_IpAAp6Vlg,none
17,733,3mB7VB-q-E2yyJfceqnmTg,GYsVIgSZELTjPKyFLSFD8A,left
37,1274,7ccul9lfnCcMmupynvusHw,nfGwTnOBklqvqggEvmL-lQ,left
592,875,mkdBrtnQMn3ij_gDjGPlSg,hofxKGy9gYDuyBQ_DJcC3w,left
302,1158,pOTv3ibmrIsaTfRzBK9aRw,XCmEiTpZrIl-V6j1KsEz9A,right
348,1281,38UroZkNHWLcd9L1YvPZ8Q,pABWw5PXTt6eY8AfgtW-xg,left
1122,539,QaWd8eDoXZNird-JxN-__Q,drCOq0kUr8-0y5w-SYtN6w,left
358,975,4f1YjPKe_U4vEYP474E-NQ,-vYRqZuAPNEL5EmGEHFoXg,right
217,1046,NY2UOSm3KcS7EmNJ2HxjGQ,ApuGm8Ov6S9YfhvjcmLy0w,right
733,1191,GYsVIgSZELTjPKyFLSFD8A,bxPv1VccaDfXkP4yvmS5aw,right
948,1212,uUjibhoMZV1GqrYu8IMI_Q,fjVPlijLdbx4wC2d8ok0Ag,right
519,584,bOhDE7rb8yISAvM1xhHFAQ,ksHzDKBTJybVSp4JXNIH5w,left
207,1016,J5OR707dSBIEI8jLd_rBRQ,6QbWfbyVghSUBouXf8-u8g,none
1238,782,iSKWmEbAPoR_aISp-N5_Og,RjpvTdXpvGPLgFzdhu1pxA,right
1442,154,edgKSyZR81CF4letBohQdg,zjVuLQGa4Mu9527vX-EGWw,right
659,668,zIDJPUnynISRLzp3OJbCzw,07sWBGX-JCVUavlKlQqEqQ,left
836,1036,_CGkRYknO8pszl-01xgSYw,9MvR7yWaPdkeg-7r1gT0ZQ,left
1254,628,kq83z9R06ZIRMnQBbw80NA,uLF29nXg0j_T6txRPndOGQ,left
896,110,lBhOPGhUZzzOngURGrldfw,dNVuUqOjbF5Avi_qycvyMA,left
12,1484,2tTX7Vu2M0Az1qkLNs_G-w,x_b3iJOyKLUdmAGNxhYp_Q,left
600,1396,oSIHtI-EVUDRAkEpCBtgnQ,NhPXFKTPYGUqB5wXP2HQ9g,right
1459,714,merJGHMf2ewSZYYRd7M30w,BhkXILKwiGXRbvU39cQNQw,right
210,33,KRmWqUhuNvyBg2rguFyjNQ,6rl__pClsnJ2B84G-ta2_w,none
148,925,vFAKse1VdykjvAi7QkZ_iw,q8EQsjiLNA3mm7TNhF8pww,right
638,1291,vLtNYdylgZL9FgJIM9okLg,rC4ITZTfnmZSu93OR0zRIw,right
556,772,fRs25Tyv0T_R9plPEkowLg,PF-FmzesYyF_7TCxtgjG_A,left
1318,397,wd1LjHAvetSKX8PwhnT-tQ,ELq7ZDr6VMh6P5ts_j7dkg,left
0,1,-EMKnDl4Dg4bGCnTHds8ag,-EQK2dakX_sFqO2YfgemVQ,left
1090,607,KkZUSxbZP4-FIOVDc9NWnw,p_-_J6ZrNDs4S_TbUCFX1g,left
1160,434,Y5C2mxzvjnNm5KrW9JeJug,MZ07VSGjSQEuoVSN4dtRGg,right
429,1232,LCiIeIarwttHvHwGfhm9iw,hkYKc7R6O_ll0UeUwM2yGw,right
148,831,vFAKse1VdykjvAi7QkZ_iw,YgsijXYh31KngVGw5W1ZFw,none
591,737,mc2Qw-zkshn2Iao5WxOj5w,H2a9uA__eggCLgYPYa3lAA,left
681,1295,27d-mSLXfd3Umk7CzNyB5w,rwzlfoFvr98pkmztHE-k4Q,none
598,1310,oFZdlGIARGXbCJa0ZALZdQ,vNvr2fBcgdIBJ-nQM5heDw,right
1409,662,StjmKCH_CVEgE6lstUfCpA,zz_9BhjUSHZBI2gZnu0irw,none
626,1029,ti7NLx5b4WJJmI5YhLw_BQ,8-Elh3piKUMQG8pPXwGUpg,right
219,1415,OQev3be5hDjv-iQ3tgfcPg,VkjKU-skHvt9ICf0oqq8sQ,none
237,2,Tawos3oHoP2-Bd-nk3b2Bw,-pve_wyZiZnv_IpAAp6Vlg,right
1455,259,lSY7FAQuQHx-7uonZIZ-qQ,aKA94IVRoauJYCceH3V2-w,right
284,1133,iXHrH2I9sZEYRylJ-nUgNw,TjfjGCtrQIU3G-MWOg5nFQ,none
1093,777,L5gAU5CKjRBwEb74aeB3ZQ,QQ0FPm_WQELPL5xrXpCuIQ,left
945,654,u3KOnw8LDEgtDh7_bTNpTA,yPwoGpHN2FD3TBVClddP9Q,none
1136,687,UByzmRyJSnV_9WuYBRt3Iw,3Dr5uSMalIXDBv--slHl3g,right
870,382,gfGDPf8Q_jfXiLNEufnQ8Q,AGqSfAVzfLlFRed43pfnEA,right
1351,1432,5Iix7yeep4K35e1Jcl3a9A,cHT8ULuO45UT9uMbIf69YA,none
943,1387,tkBWe2xYds1rDCowSqMTrA,JY7xGNTBH3Aa8LbNuJMfkA,none
759,730,N8pIszjBMgatQEUcwv_JNg,FSuCcaoOhBAs55uSPBJuDQ,none
1304,1016,uKAqh96bD1FoqmD-KbxsoQ,6QbWfbyVghSUBouXf8-u8g,right
618,26,sUt7vTRwoZBlJnFORostaw,5CWQs2cry3oopJjP7173Hw,none
1349,339,3OBN-4K3ZpPPWwIznmNKDQ,0ap1FII-lrq5E6tGuoKAfg,none
1441,17,ecbwjSYPQvD1stfJvvMRXg,3mB7VB-q-E2yyJfceqnmTg,left
1215,1172,g8cwkOkUug8WshR4BR1Hjw,_HqqLQqvq6CQA-NMSslAMg,left
14,657,3EanuET-Xh4323iAur3fYg,z0ph9gBkITBLXEJfOh9GwA,right
299,117,p2O9iC3ZYbGw16Z8i2-EuQ,gmSMM7FTo6uk5opVIF7VTQ,right
1320,1154,whoY8leTrhu0MW90BNUkpg,WUZLb51U9sJB-iT26l5GPg,none
230,479,RgVXrEmXGyntJMyp65iHIg,Vwz_I1N1kNMyckm4ct4Big,left
655,1463,yaxepvjeXZS7ZQYLiGNTBA,oj9QChDO6uKR4gGJEkD9sQ,none
23,790,4g4oNzzlaT95btnlvC_7Qw,TEyD6bb1nIyrmZ4_eo-7sA,right
1249,182,jnHCyJkUGj4fmP0flqHZKw,8YNfAIHynkbD7WWqQmy0bw,left
956,54,wJ1xw4jONSXBfzeZVFxJHA,DE4HCHgOBLuekeGZkbO-Tw,right
680,580,22c7e6_ihyPmsv_5R-4epw,k9XZOjww_ueN3qQiwcY8WA,left
1285,664,pdh_sV_EaOo-R28Dvrcd4A,-E5ZQZ5lfG2Lp6HhiYPOaA,none
158,42,0WTQVa9kF2YJN_yZ_WvOLQ,9ZyNEao2GVdzgVqtyBhV_w,right
986,48,1fs45epKySFKAaGWe7IhzA,C3x6ztXbrpZ74gsH1umOmQ,none
1251,1318,k88JKK9DTxOzlV_E3rxdcw,wd1LjHAvetSKX8PwhnT-tQ,none
61,728,G8UgzZQnee95rdsZ5II8tA,Ei0Km1mSE3z5T7p9GFVG4Q,right
40,1014,8fDxQ4zZl7ZtAUnL1mMsUg,5rGJ7_qn2KOMnih9CPxuvw,right
599,1112,oRdEo17QO37_TZN0h9u24Q,PGV__KhoXUcTRBl4cqdPWQ,none
1205,618,eGPzroOew6AYY8IFBBzxKQ,sUt7vTRwoZBlJnFORostaw,none
1085,687,KX4V7vTisWx1Udk68CBGUg,3Dr5uSMalIXDBv--slHl3g,right
1352,27,5O51VEKWea8YgMGTPDZySw,5cIFHhuiDQQ0uFZP2-s_Ig,left
91,7,WIpNJVpKWG2IhWPWWwJuVw,1d6UboT3Q80InMES825bKQ,left
368,1203,75Q3fi4gWajpodmQtnXSUQ,dsBeVC8nOQFbMswT8Ck_cg,right
415,602,JBzYHfWjgDyw_07tV20HBg,oXkURnTNOIF8aPjJ4uS2vA,right
1481,1194,xKvjGMD8gHXKbvjv4tGhWA,c-7BgYp0b9Em6DxImnxktw,right
882,927,jEb35uV2VzHfRM8xfoUoMA,qdJS9jcPlCDDj1MbJ244Ig,none
870,959,gfGDPf8Q_jfXiLNEufnQ8Q,x1_jtYzCxs29Xa7SoGI0Ag,right
1043,725,Ahzj4JkDgDkBk_NHGF7mdg,Dz0C4OgPIxsl744J2L1m4g,none
954,546,vXLqByVBwpj6viiziWmQ6Q,eOOufjR-7v6-xc05BFSnWg,left
1225,1254,gqrpx1wttKCA2dZM4enUJg,kq83z9R06ZIRMnQBbw80NA,none
197,840,FFvk9JbsmnSD9mq8tsVhCg,a-FcAUArvNu4qEwt5luPjA,right
1008,45,4jJXXlDC-TmJzu8ag-d4ow,BpeQwxHsIpURibQnMqvXFg,none
920,46,pEpF-JxB-1s5YLyDd7LjGw,Bu-VPOgkES6G712QKPIDBQ,left
718,1336,CT_BZl04Tclh0q2pDr-YLg,zgFdxQO_ukPoCGgejZPKew,right
1189,385,bLBcZUPUEDxwYPXf_u6oHw,AnPxn-kX0w36XW1SxoxEDQ,none
1427,1170,ajBfKPbYzHrGx3QWevhhZQ,_COLweX-veDk-FG-jxd96Q,right
610,659,qyEsS2qGIcIZdAgixUdOvg,zIDJPUnynISRLzp3OJbCzw,none
479,802,Vwz_I1N1kNMyckm4ct4Big,UnoM9wAJNrX5v2yRh5d0Ew,none
493,709,YVHfqvXYSPgKSQ2rwn4RiA,AOA-ZTpYj_IQt2hv7fuPog,left
437,746,MeWHGKWXw5YPuEWT9JFCPA,IEwYK-gu_WkaUZmY4c7o5w,left
48,674,C3x6ztXbrpZ74gsH1umOmQ,0vtV-3stF-CPJdjmE5UsOg,left
135,768,qWc7Q7gBEwlOTfNqDxzSaw,Ok3Gj2-LZOq6z4ZkPGKgSg,left
717,1440,CPKOrsIMxpVcdvquCUf7HA,e_Kix6Y9IwjMOwmxlFI2jA,left
646,1381,wlN0ntD1Bz8nNSjBJ-gOag,IaJ0Ga468ydyjnqtC8kZ7A,right
219,166,OQev3be5hDjv-iQ3tgfcPg,4UtyR59s1LvkisVCbj_aSA,right
804,862,VA_MT3z0nEPDPbEQJhdkWA,ervFnxBsST_jC9BqPzrOvw,none
1488,717,zbJc4b-2xKFS76UhSCQ9ww,CPKOrsIMxpVcdvquCUf7HA,none
192,1214,DNQqeNeHlr5AHcn1gHLjhw,fre0ykVUKtePmN3kEU2Abw,right
751,252,JrPAbg2XZYVyPSEtgr7i4w,_F6qvgAp9bU2szZ9QGOmxQ,left
624,712,tQDO3K8_QcirFW_k9A7A8Q,AwVvf-ot0J06Qsu6hLil5g,right
253,373,_IxpCmbUT06358d6JHW-jQ,8U2N1UFHrKYDC5skW0rZCg,none
943,1146,tkBWe2xYds1rDCowSqMTrA,Uwak2pupKqWx7Y7QiRZaEA,right
191,1360,DJMphwr3nbNa8xatrM8I0Q,9REHqufxvFdv9RSY71-HFQ,right
1272,558,nWAb16od_V8BOpVr1x0rag,fyGMO0vOhbKn-EpJMqo8rw,right
710,1435,AmoCNu_EJHAZfTuT2yH6Bw,dPxA9nx1D-UDmW6vKDBy0g,none
201,864,HPJnfrGo6SRkBVRa0fNyBw,fhkxUp8EkiGo7iipwlOUsw,right
272,1449,eUl63Xe21vzco1TvRgcTxw,iSSwl9OB32ua8NN6g6UpjA,right
1408,714,Sc4QEMJiZHuvBVmjc7KxYg,BhkXILKwiGXRbvU39cQNQw,right
693,1168,5VJTNId-ZqzyRXx45RGgLg,YujUEnF8WmmOgdRunZXLVg,left
378,991,9ekeGAa5aZOTwqb_oGc5ew,2nGgr-gjDf-GFwSPkOzTvA,right
62,1106,GYFAZIV6d_h8M9r20pLm_w,OQvYjXGRY9bJcgDmoylDpg,none
788,345,T1OsxaWer8dI2l49RnBAkQ,2FQbpk9r0sjKnPECobOpDQ,right
198,1030,GHGfW6-qEvssbqKpnHsCXw,8nJHSdt8StodyuH643nydA,left
1102,1152,NRgk9YEQkssqndG_N61Vtw,WEM5ea9UXR4Mrr5gtZb5iQ,right
679,1451,1zJNrtL98YgbSslxhre4Cg,jE7kiTbcpxftXIUB8jjN_g,right
529,570,cIUG8vXpSOuy-HV6FXJGdQ,irVIjgrHMzVH7o0t3SJAAQ,none
343,647,12-NsDeSHOCB2GNfyCVWzQ,x-Jsb9A7Iekn7wgEJdp4LQ,left
511,975,_wayk2HJt8sEusdHKe2TCw,-vYRqZuAPNEL5EmGEHFoXg,none
260,620,aY32hmTPsijVyJQBmRT_AQ,sz6H7SGYq2FLPXYilxycow,left
258,1017,a5tvCetpzWg_-70h8fvEqg,6qFJmx0NDiNkWzzwkm3wAA,none
756,1137,Ly5x5EWQLCrRGP8u58uNMA,UKrkTfzC6rM1agB0fC6gzw,none
735,1130,GnUAscOb486iQjY80darag,S7YT-q5njEHv_sAogMtbgA,none
776,472,QAgGk56lLNASVS3WH4fa2A,UGFS7G_fN8nAmhERPXR6_A,right
418,1349,Jn4c6sUIzNCa6XlIWxjb2Q,3OBN-4K3ZpPPWwIznmNKDQ,none
959,707,x1_jtYzCxs29Xa7SoGI0Ag,9e8dJrjpuVEvl2oWgL_UFg,left
110,1031,dNVuUqOjbF5Avi_qycvyMA,8nSOIP-p_A2qCi6JHGTHbg,right
1212,89,fjVPlijLdbx4wC2d8ok0Ag,TrwA3bfKGHJu0SnNSLG7pQ,right
1412,1220,VXv95FAchYjUNb4kr9oY3A,gNtq1UVv9E05ghs04FgKbA,right
568,1033,i0YPo0TdsxX9yrjq2oqxGg,9JKw4vp-dHbnNQzznw3apg,none
696,1244,6DuprS2pO8DAK_cpqYiOJw,iy3osPjATZYL7jDaZi3IBw,left
1064,637,Dyi6unuvsQ7G185FdEudkQ,umN9vI6SqLpiL4jFYLHKQQ,right
116,657,gBv3ty2qR29iwacFGdsfZw,z0ph9gBkITBLXEJfOh9GwA,right
824,826,XVSDF_rQLeluozvNxzq1VQ,Y4ZBtQ4g0F7C2l4GUTobsQ,left
860,1024,dB_ZbWdYGhUiTTnxhHZNUg,7cne65vGwwS9bCcIaSCiig,left
1381,848,IaJ0Ga468ydyjnqtC8kZ7A,bk67gTinVc3hDDcl_caJ1Q,left
332,1341,-I2rcgGV9OhQzcUSADg74A,1mVpJ4jZsXhEbIEUC95pWA,right
1343,1100,1x6Oh6UmGNKstCV3ccGTOw,McH-zLUXVBogWjq3C0tnAQ,right
783,1390,RtyUGqnteKBp89p_wBd9-A,L-0hYsXpRimy0Z-iVBNt8g,none
1171,1083,_E8U0wl_JOYkdC_WdmlfKQ,JKLRKzf7KS5Kgv3rLNfR9A,none
895,266,lBdr5a9doMelU3SIhdBmuw,br_H1DrBL-AWj-418E40jg,right
530,656,cPq0xMpRgr6j0mEpEEOD2A,ygIv0epqPkfyPi6jtHZDLA,right
980,757,0tlMDCUJUUcbU0H3JeWf0Q,M7JCiWYSMv2MztGKRimFPA,right
1015,145,5y3C5DzxmsYuuUn4LRNgbg,u3opw2H6J-eLBKVUfT4CUQ,none
1280,72,oy1cFR_Qwagg4LsGo-P2ww,LWG2FeKlPkS3Yfdq3kUapw,left
120,1448,i6aqw7gMHUGqeybSzA8Jzg,iN2eGs48xcetpTvM5SgDlA,right
1366,1140,AhCbgz_3NFddT8U-LBYjqQ,UVahmfL8eOItscYyZARIxQ,left
1383,1364,It8OqEf64pG36DjCuJzhwQ,A6Yb1s2CRiAQAgYPjfzGjw,left
142,438,t3C3gBJTnWc30x21G8N2mA,MkDAjGpQ_PoQv6qzyecdDg,left
547,544,eU5YuiEGhpP6tJnUWpXAVA,e6_f0Un_1aZbEhEkV2Yk7g,right
614,1397,rSY6iYVq-t6Dvr7M4xyM7A,OXzTnmTuGmP4acFp1sCpnA,left
547,1362,eU5YuiEGhpP6tJnUWpXAVA,9dZ7PxrZezurPlgVALtHAw,right
875,60,hofxKGy9gYDuyBQ_DJcC3w,G5WKJNtfXuazRETzMR8Y-g,left
590,978,mAXze2ppoSQx_SX0aAFpow,0dq4eyQko93Zb8jgyeQhTQ,none
1248,665,jlrPUCeA5SEaPgSkCKvTuw,-ZjkFjMRCZlaW4CyF8_D3w,right
631,278,u_mYfmxLnHL2K9ttrL_GDw,gGOj56_f81Y9Se1PUjtC7g,left
611,1278,r0CS38dAoBQj-9QjDAlLvA,oS6FmcK86Vj5BOXGE3EP5Q,right
1317,742,wc_Yv70E5URqYmXwaIE2Dw,Hio85l9Ub0Ib7pb_-dmnhQ,left
1367,889,BYzXzeef3G8P3IcLiWNoSQ,k-LgEsPTImLRWnM4z5onKA,left
1235,895,hrtf1X4Gs67pAjjc9xdmyQ,lBdr5a9doMelU3SIhdBmuw,left
308,104,rDkSLQiVJv_XvPrh4wuoDw,ao13ZVDmwGjy0kppTjvvAA,left
1405,61,Qfjuoxc6fuXzrnmhND5ITA,G8UgzZQnee95rdsZ5II8tA,right
1262,718,mLiqBqAux3wZKFfXcSiprg,CT_BZl04Tclh0q2pDr-YLg,left
1095,621,LSBlxtAVvUCTLzGJP4ugGg,t3b-z53Utn0VMPxULh7Bzg,right
1015,1394,5y3C5DzxmsYuuUn4LRNgbg,MgyS8nVgmCPbD2nRihxgYA,left
